"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2348058,"July 3, 2022",Pennsylvania,Philadelphia,"1900 block of S 67th St",1,0,N/A
2346986,"July 2, 2022",Kentucky,Louisville,"2200 block of Wilson Ave",1,0,N/A
2483444,"July 2, 2022","New Mexico",Alamogordo,"2000 block of Dewey Ln",1,0,N/A
2347369,"July 2, 2022",Virginia,Richmond,"6641 Ironbridge Pkwy",1,1,N/A
2347272,"July 2, 2022",Kentucky,Louisville,"S Jackson St and Roselane Ct",1,1,N/A
2347585,"July 2, 2022",Minnesota,Duluth,"N 16th Ave E and E 1st St",1,0,N/A
2351047,"July 2, 2022",Virginia,"Amelia Court House","4000 block of Richmond Rd",1,0,N/A
2346939,"July 1, 2022",California,Carson,"200 block of W 233rd St",1,0,N/A
2346660,"July 1, 2022",Texas,Houston,"333 W Airtex Blvd",2,1,N/A
2346047,"July 1, 2022",Illinois,Chicago,"2500 block of S Kolin Ave",1,0,N/A
2346301,"July 1, 2022","District of Columbia",Washington,"800 block of Yuma St SE",1,0,N/A
2346056,"July 1, 2022","New York","New York (Manhattan)","415 W 147th St",1,0,N/A
2346512,"July 1, 2022",Pennsylvania,"Upper Darby","6906 Ruskin Ln",1,0,N/A
2344770,"June 30, 2022",Michigan,Detroit,"23851 Fullerton Ave",1,2,N/A
2346727,"June 30, 2022",Florida,"West Palm Beach","1000 Indian Trace Cir",1,0,N/A
2345992,"June 30, 2022",California,Parlier,"King St and Orit Ave",1,0,N/A
2345098,"June 30, 2022",Illinois,Chicago,"600 block of E 40th St",1,1,N/A
2345286,"June 30, 2022",Kentucky,Louisville,"2500 block of Montgomery St",1,0,N/A
2344137,"June 29, 2022","South Carolina","North Charleston","3615 Dorchester Rd",1,0,N/A
2345054,"June 29, 2022",Texas,"San Antonio","200 block of Rex St",1,0,N/A
2345396,"June 29, 2022","North Carolina",Hillsborough,"206 S Nash St",1,0,N/A
2344740,"June 29, 2022",Massachusetts,Worcester,"Millbury St and Lafayette St",1,0,N/A
2344793,"June 29, 2022",Texas,"San Antonio","Dora St and San Pedro Ave",1,0,N/A
2342675,"June 28, 2022",Wisconsin,Milwaukee,"9000 block of N 95th St",1,0,N/A
2343429,"June 28, 2022",Louisiana,"New Orleans","Abundance St and George Nick Connor Dr",1,0,N/A
2343151,"June 27, 2022","North Carolina",Burlington,"1000 block of Graham St",1,0,N/A
2378694,"June 27, 2022",Colorado,"Pueblo (Pueblo West)","Clarion Dr",1,0,N/A
2377254,"June 26, 2022",Louisiana,Bogalusa,"Main St and Marshall Richardson Rd",1,0,N/A
2340709,"June 26, 2022","South Carolina",Aiken,"226 Wadley Dr",3,0,N/A
2341166,"June 26, 2022",Georgia,"Warner Robins","400 Block of Thomas Blvd",1,0,N/A
2341773,"June 26, 2022",Texas,Pasadena,"3823 Red Bluff Rd",2,1,N/A
2341132,"June 26, 2022",Arizona,Tucson,"2400 block of N Jordan Dr",1,0,N/A
2340623,"June 26, 2022",Illinois,Chicago,"320 S Pulaski Rd",1,1,N/A
2340803,"June 26, 2022",Missouri,"House Springs","3500 block of W Fork Dr",1,0,N/A
2341881,"June 26, 2022","West Virginia","Gallipolis Ferry","Wood School Rd",1,0,N/A
2339761,"June 25, 2022",Texas,Houston,"4207 Madden St",2,2,N/A
2344931,"June 25, 2022",Pennsylvania,Lancaster,"600 block of Aaron Ln",1,0,N/A
2353061,"June 25, 2022",Indiana,Parkview,N/A,1,0,N/A
2340247,"June 25, 2022","New York",Brooklyn,"Sutter Ave and Osborn St",1,0,N/A
2340218,"June 25, 2022","District of Columbia",Washington,"R St NW and 8th St NW",1,1,N/A
2339977,"June 24, 2022",Georgia,Lagrange,"1009 Hogansville Rd",1,2,N/A
2339302,"June 24, 2022",Texas,Houston,"9031 Melody Park Ln",1,0,N/A
2339866,"June 24, 2022",Virginia,Hopewell,"Elm St and Arlington Rd",2,2,N/A
2339317,"June 24, 2022","South Carolina",Seabrook,"Vidalia Rd",1,0,N/A
2340044,"June 24, 2022",Texas,"Fort Worth","3261 Northeast Loop 820",1,0,N/A
2340328,"June 24, 2022","North Carolina",Durham,"300 block of S Woodcrest St",1,0,N/A
2357529,"June 24, 2022",Mississippi,Jackson,"1300 block of Woodell Dr",1,0,N/A
2337929,"June 23, 2022",Illinois,Chicago,"2700 block of S Kedvale Ave",1,0,N/A
2339561,"June 23, 2022",California,"Riverside (Jurupa Valley)","Bellegrave Ave and Avon St",1,0,N/A
2346565,"June 22, 2022",Pennsylvania,Philadelphia,"1200 block of S 58th St",1,0,N/A
2338601,"June 22, 2022",Alabama,Montgomery,"2800 block of Cherry Ave",1,1,N/A
2338016,"June 22, 2022",Texas,Amarillo,"S Jefferson St and SW 7th Ave",1,0,N/A
2337453,"June 22, 2022","South Carolina","North Charleston","4640 Forest Hills Dr",1,1,N/A
2337347,"June 21, 2022",Arizona,Catalina,"3500 block of E Silver Buckle Pl",1,0,N/A
2338837,"June 21, 2022",Louisiana,Lafayette,"S Sterling St",1,0,N/A
2336637,"June 21, 2022","North Carolina",Charlotte,"300 block of Branchview Dr",1,1,N/A
2336999,"June 21, 2022",Ohio,"Cleveland (Parma)","5700 block of S Park Blvd",1,0,N/A
2337265,"June 21, 2022",Georgia,"Atlanta (College Park)","1110 Garden Walk Blvd",1,0,N/A
2336339,"June 20, 2022",Georgia,Macon,"2300 Block of Mason St",1,2,N/A
2336364,"June 20, 2022",Nevada,"Las Vegas","7500 block of Glowing Ember Ct",2,1,N/A
2335187,"June 19, 2022","District of Columbia",Washington,"4400 block of 3rd St SE",1,0,N/A
2334602,"June 19, 2022",Georgia,Atlanta,"174 Moury Ave SE",2,0,N/A
2334920,"June 19, 2022","District of Columbia",Washington,"14th St NW and U St NW",1,3,N/A
2334197,"June 18, 2022",Pennsylvania,"Moscow (Spring Brook Township)","Bowens Rd",1,0,N/A
2334232,"June 18, 2022",Pennsylvania,Harrisburg,"100 block of N 16th St",1,0,N/A
2334287,"June 18, 2022",Oklahoma,Altus,"900 block of Newlin Dr",2,0,N/A
2334183,"June 18, 2022",California,"Los Angeles","3523 S La Cienega",1,1,N/A
2333579,"June 17, 2022",Illinois,Chicago,"5600 block of S Wolcott Ave",1,0,N/A
2333843,"June 17, 2022",Pennsylvania,Philadelphia,"2560 S 61st St",1,0,N/A
2332667,"June 16, 2022",Louisiana,Eunice,"W Maple Ave and Boudreaux Ave",2,0,N/A
2332904,"June 16, 2022",Louisiana,Crowley,"200 Kathy Meadows Ln",1,2,N/A
2332060,"June 15, 2022",Connecticut,"East Hartford","87 Graham St",2,0,N/A
2332135,"June 15, 2022","District of Columbia",Washington,"4600 block of Hillside Rd SE",1,1,N/A
2332182,"June 15, 2022",Pennsylvania,Philadelphia,"S 15th St and Pine St",1,0,N/A
2331988,"June 15, 2022","North Carolina",Greenville,"1900 block of Kennedy Cir",1,0,N/A
2332525,"June 15, 2022",Texas,Dallas,"3000 block of Kiestridge Dr",1,0,N/A
2331018,"June 14, 2022",Georgia,Metter,"N Leroy St",1,1,N/A
2331265,"June 14, 2022",Ohio,Toledo,"4000 block of Burnham Ave",1,0,N/A
2330024,"June 14, 2022",Florida,Casselberry,"2333 Coawood Ct",4,0,N/A
2331099,"June 14, 2022",Michigan,Muskegon,"400 block of Catawba Ave",1,0,N/A
2330742,"June 13, 2022",California,"Palo Alto (East Palo Alto)","1900 block of Manhattan Ave",1,0,N/A
2330449,"June 13, 2022",Kansas,Wichita,"1900 block of S Shiloh St",1,0,N/A
2333384,"June 13, 2022",Texas,Sherman,"221 Archer Cir",1,1,N/A
2330189,"June 13, 2022",Wisconsin,Milwaukee,"8120 W Villard Ave",1,0,N/A
2329832,"June 13, 2022","District of Columbia",Washington,"3400 block of Wheeler Rd SE",1,1,N/A
2329954,"June 13, 2022",Arkansas,"Pine Bluff","1800 block of S Poplar St",1,0,N/A
2328922,"June 12, 2022",Georgia,Decatur,"4919 Flat Shoals Pkwy",1,1,N/A
2328767,"June 12, 2022","New York",Rochester,"Robert Warfield Ct and Upper Falls Blvd",1,0,N/A
2328912,"June 12, 2022",Texas,Austin,"12600 block of Oro Valley Trail",1,3,N/A
2327747,"June 11, 2022",California,"Lemon Grove","Palm St and Mulder St",1,0,N/A
2328244,"June 11, 2022",Missouri,"Saint Louis","300 block of Shepley Dr",2,0,N/A
2328249,"June 11, 2022",Florida,"Pembroke Pines","SW 182nd Way",1,0,N/A
2327333,"June 10, 2022",Mississippi,Greenwood,"1620 Main St",1,0,N/A
2326754,"June 10, 2022",Virginia,Henrico,"1300 block of Old Bronze Dr",1,0,N/A
2326957,"June 10, 2022",Pennsylvania,Philadelphia,"800 block of Bridge St",1,1,N/A
2326516,"June 10, 2022",Ohio,Lima,"764 W Lane Ave",1,0,N/A
2416230,"June 10, 2022",Florida,"Lehigh Acres","1300 block of Clayton Ave",1,0,N/A
2326299,"June 10, 2022",Illinois,Chicago,"8000 block of S Houston Ave",1,0,N/A
2326548,"June 9, 2022",California,Oakland,"3000 block of 64th Ave",1,1,N/A
2327322,"June 9, 2022",Louisiana,"New Orleans","1900 block of Hendee St",1,1,N/A
2326270,"June 9, 2022",Mississippi,Jackson,"Wooddell Dr and Smallwood Dr",1,0,N/A
2326028,"June 8, 2022","New Jersey",Newark,"100 block of Goodwin Ave",1,0,N/A
2326194,"June 8, 2022",Louisiana,"New Orleans","1900 block of Hendee St",1,1,N/A
2327274,"June 8, 2022",Arkansas,"Forrest City","119 Turner Cir",1,0,N/A
2325139,"June 8, 2022",Louisiana,Bastrop,"Bentley St and Montgomery Ave",3,0,N/A
2323547,"June 7, 2022","South Carolina",Dillon,"Coreys Ct",1,1,N/A
2326017,"June 6, 2022",California,"San Bernardino","7000 block of Tippecanoe Ave",1,2,N/A
2327109,"June 6, 2022",Louisiana,Shreveport,"Jewella Ave and W 70th St",1,1,N/A
2323472,"June 6, 2022",Missouri,Springfield,"2660 N Grant Ave",1,1,N/A
2323132,"June 6, 2022",Louisiana,"Baton Rouge","Oswego St and N Acadian Thruway",1,0,N/A
2322940,"June 5, 2022","South Carolina","Mount Croghan","Airport Rd",1,0,N/A
2322809,"June 5, 2022",Georgia,Columbus,"5757 Buena Vista Rd",1,0,N/A
2322505,"June 5, 2022",Indiana,Evansville,"800 block of Line St",1,0,N/A
2323048,"June 5, 2022","North Carolina","Elizabeth City","900 block of Herrington Rd",1,1,N/A
2322500,"June 5, 2022",Florida,Gainesville,"7117 SW Archer Rd",1,0,N/A
2322157,"June 4, 2022",California,"El Centro","400 block of W Heil Ave",1,1,N/A
2321190,"June 4, 2022","North Carolina",Charlotte,"5700 block of Leake St",1,0,N/A
2320668,"June 4, 2022",Texas,Dallas,"4900 block of Alton Ave",1,1,N/A
2320618,"June 4, 2022",Arizona,Phoenix,"N 10th Ave and W Hatcher Rd",1,8,N/A
2321240,"June 4, 2022","New York",Rochester,"221 Emerson St",1,1,N/A
2321219,"June 3, 2022","North Carolina",Goldsboro,"N George St and Pearson St",1,1,N/A
2320846,"June 3, 2022",Arizona,Phoenix,"13th Ave and Vogel Ave",1,0,N/A
2320598,"June 3, 2022",Ohio,Westerville,"5600 block of Caledonia Dr",2,0,N/A
2319785,"June 3, 2022",Texas,Dallas,"2322 Scotland Dr",1,1,N/A
2319888,"June 3, 2022",Texas,"San Antonio","4900 block of War Horse Dr",1,0,N/A
2319938,"June 2, 2022",Georgia,Atlanta,"540 Humphries St SW",1,0,N/A
2319319,"June 2, 2022",Florida,Greenacres,"500 block of Fleming Ave",2,0,N/A
2319567,"June 2, 2022",Texas,Centerville,"1696 TX-7 W",6,0,N/A
2318471,"June 1, 2022",Texas,"Wichita Falls","Grace St and 23rd St",1,0,N/A
2317904,"June 1, 2022",Maryland,"Glen Burnie","116-B Warwickshire Ln",1,0,N/A
2318628,"June 1, 2022",Alabama,Mobile,"100 block of Michael Donald Ave",1,0,N/A
2319007,"June 1, 2022",Arkansas,"North Little Rock","2200 block of E. Washington Ave",1,0,N/A
2331879,"June 1, 2022",Wisconsin,Milwaukee,"922 S 35th St",1,0,N/A
2317421,"May 31, 2022",California,Fresno,"225 S Argyle Ave",2,0,N/A
2318810,"May 31, 2022",Ohio,Youngstown,"Homestead Ave and E Dewey Ave",1,0,N/A
2317117,"May 31, 2022",Michigan,Wyoming,"2118 Godfrey Avenue SW",4,0,N/A
2318440,"May 31, 2022",Texas,"San Antonio (Olmos Park)","100 block of Agnes St",1,0,N/A
2316389,"May 30, 2022",Texas,"Harker Heights","700 block of Edwards Dr",1,1,N/A
2315903,"May 30, 2022",Pennsylvania,Philadelphia,"N Delaware Ave and E Tioga St",2,2,N/A
2315887,"May 30, 2022",Indiana,Indianapolis,"6700 block of Twig Place",1,0,N/A
2315967,"May 29, 2022","North Carolina",Charlotte,"8000 block of First Run Cir",1,0,N/A
2315272,"May 29, 2022","South Carolina",Conway,"630 SC-544",1,0,N/A
2316397,"May 29, 2022",Ohio,Columbus,"1 Capitol St",1,0,N/A
2316399,"May 29, 2022",Ohio,Cincinnati,"700 block of Betton St",1,1,N/A
2315873,"May 29, 2022",Indiana,Indianapolis,"6700 block of Twig Pl",1,0,N/A
2316036,"May 29, 2022",Georgia,Sandersville,"Suburban Dr",2,0,N/A
2315205,"May 28, 2022",Michigan,"Grand Rapids","800 block of Alpine Ave NW",1,0,N/A
2314819,"May 28, 2022",Maryland,Baltimore,"Pratt St and Light St",1,2,N/A
2314583,"May 28, 2022",Texas,"Fort Worth","6000 block of Stoneybrook Dr",1,0,N/A
2315338,"May 28, 2022",California,Fresno,"2233 N 1st St",1,3,N/A
2315020,"May 28, 2022",Kansas,Wichita,"3115 E 25th St N",1,0,N/A
2314922,"May 28, 2022",California,Carmichael,"4400 block of Manzanita Ave",1,0,N/A
2313687,"May 27, 2022",Texas,Houston,"1099 Cypress Preserve Park Dr",1,0,N/A
2313050,"May 26, 2022",Mississippi,Jackson,"1900 block of Ventura Dr",1,1,N/A
2313228,"May 26, 2022","New Jersey",Vineland,"1811 N Delsea Dr",1,0,N/A
2313056,"May 26, 2022",Texas,Houston,"7000 block of Pavilion Park Dr",1,0,N/A
2313077,"May 26, 2022",Tennessee,Nashville,"371 Wallace Rd",1,0,N/A
2313068,"May 26, 2022","District of Columbia",Washington,"2200 block of Savannah Terrace SE",1,0,N/A
2312685,"May 25, 2022",Pennsylvania,Philadelphia,"2300 block of Bailey Terr",1,0,N/A
2312568,"May 25, 2022",Louisiana,Marrero,"7300 block of Rue Louis Phillippe",1,0,N/A
2311246,"May 24, 2022",Ohio,Akron,"1000 block of Biruta St",1,0,N/A
2309497,"May 23, 2022",Ohio,Cleveland,"9707 Columbia Ave",1,0,N/A
2309193,"May 22, 2022",Missouri,"Kansas City","Campbell St and E 79th Ter",1,0,N/A
2309106,"May 22, 2022",Wisconsin,"La Crosse","1900 S 7th St",1,1,N/A
2308835,"May 22, 2022",Alabama,Riverside,"2368 Depot St",4,0,N/A
2308815,"May 22, 2022","South Carolina",Newberry,"Eleanor St and Wise St",3,0,N/A
2308819,"May 22, 2022","South Carolina",Newberry,"Wise St",1,0,N/A
2312639,"May 22, 2022",Mississippi,Columbus,"100 block of Poplar St",1,0,N/A
2309273,"May 22, 2022",Indiana,Gary,"2200 Virginia St",1,0,N/A
2309518,"May 21, 2022",Ohio,Warren,"3100 block of Lodwick Dr NW",1,0,N/A
2309172,"May 21, 2022",Mississippi,Jackson,"4634 Village Dr",1,0,N/A
2308096,"May 21, 2022",Indiana,Goshen,"1204 Rosemare Ct",2,3,N/A
2320989,"May 21, 2022",Georgia,Marietta,"1570 Roberta Dr",1,0,N/A
2309395,"May 21, 2022",Michigan,Somerset,"10367 Mill St",1,0,N/A
2309330,"May 21, 2022",Michigan,"White Lake","323 Le Grand Blvd",2,0,N/A
2308764,"May 21, 2022",Missouri,Columbia,"1800 E Prathersville Rd",1,0,N/A
2311034,"May 21, 2022",Illinois,"Chicago Heights (Lynwood)","1600 block of Glenwood Dyer Rd",1,0,N/A
2308503,"May 21, 2022",Texas,Houston,"1329 E 35th St",1,0,N/A
2308352,"May 21, 2022","South Carolina",Columbia,"300 block of Saddletrail Rd",1,1,N/A
2308610,"May 21, 2022",Utah,"Salt Lake City (West Valley City)","3100 S 4800 W",1,0,N/A
2308195,"May 20, 2022",Oklahoma,"Oklahoma City (Midwest City)","8700 E Reno Ave",1,1,N/A
2317758,"May 20, 2022","New Mexico","Los Lunas","2500 Main St NE",1,0,N/A
2306662,"May 19, 2022",Virginia,Richmond,"2700 block of Byron St",1,0,N/A
2306780,"May 19, 2022",Illinois,Chicago,"11700 block of S Wentworth Ave",1,0,N/A
2305988,"May 18, 2022",Utah,Springville,"2248 Deer Creek Way",2,0,N/A
2309708,"May 17, 2022",Arizona,Phoenix,"E Moreland St and N 11th St",1,0,N/A
2305263,"May 17, 2022",Louisiana,Monroe,"Mississippi St and  Winnsboro Rd",1,0,N/A
2303948,"May 16, 2022",Texas,"San Antonio","2000 block of Alston St",1,0,N/A
2311570,"May 16, 2022","New Mexico",Cuba,NM-197,1,0,N/A
2305275,"May 16, 2022",Alabama,Birmingham,"1228 Tuscaloosa Ave",1,0,N/A
2303871,"May 15, 2022",Illinois,"North Chicago","1015 10th St",1,0,N/A
2302928,"May 15, 2022",Oklahoma,Tulsa,"2314 E Admiral Blvd",1,0,N/A
2302843,"May 15, 2022",Maryland,Baltimore,"1700 block of E Lafayette Ave",1,0,N/A
2302489,"May 15, 2022",Wisconsin,Milwaukee,"1412 N 17th St",1,0,N/A
2302512,"May 14, 2022",Illinois,Chicago,"200 block of E Randolph St",1,0,N/A
2302885,"May 14, 2022",Missouri,"Saint Louis","Minnesota Ave and Bellerive Blvd",1,0,N/A
2302780,"May 14, 2022",Kansas,Wichita,"500 block of S Lulu St",1,0,N/A
2301663,"May 13, 2022",Arizona,Phoenix,"47th Ave and Thomas Rd",1,0,N/A
2301423,"May 13, 2022",Illinois,Chicago,"6900 block of S Ada St",1,0,N/A
2302276,"May 13, 2022","North Carolina",Fayetteville,"5709 Yadkin Rd",1,0,N/A
2302768,"May 12, 2022",Michigan,Niles,"1615 N 5th St",1,0,N/A
2477752,"May 12, 2022",Illinois,Chicago,"4300 block of W Adams St",1,0,N/A
2300292,"May 12, 2022",California,Corona,"1300 block of Circle City Dr",1,2,N/A
2299481,"May 11, 2022",Michigan,Detroit,"8800 block of Burnette St",1,0,N/A
2299975,"May 11, 2022",Wisconsin,Milwaukee,"W Olive St and N 20th St",1,0,N/A
2299868,"May 11, 2022",Maryland,Germantown,"19600 Crystal Rock Dr",2,0,N/A
2299307,"May 11, 2022","New Mexico",Albuquerque,"800 block of Cardenas Dr",1,0,N/A
2300830,"May 11, 2022","New Jersey",Paterson,"36 Essex St",1,4,N/A
2298817,"May 10, 2022",Texas,"San Antonio","5125 War Horse Dr",1,0,N/A
2298444,"May 10, 2022",Georgia,Atlanta,"1099 Boulevard SE",1,1,N/A
2298859,"May 10, 2022","New York",Bronx,"1361 Ogden Ave",1,0,N/A
2298751,"May 10, 2022",Connecticut,Hamden,"4340 Farmington Canal Heritage Trl",1,0,N/A
2298413,"May 9, 2022",Georgia,Macon,"3350 Houston Ave",1,0,N/A
2298223,"May 9, 2022",Pennsylvania,Pittsburgh,"700 E Warrington Ave",1,2,N/A
2297157,"May 8, 2022",California,"Canoga Park","22547 Victory Blvd",3,0,N/A
2297337,"May 8, 2022",Minnesota,"South Saint Paul","1900 block of Conver Ave",1,0,N/A
2297077,"May 8, 2022","New Mexico",Albuquerque,"10254 Coors Bypass NW",3,0,N/A
2298168,"May 8, 2022","West Virginia",Erbacon,"Pilot Knob Rd",1,0,N/A
2296470,"May 7, 2022",Wisconsin,Milwaukee,"4925 W Hampton Ave",2,0,N/A
2301979,"May 7, 2022",Texas,Trent,N/A,1,0,N/A
2296808,"May 7, 2022",Texas,Garland,"800 block of Magnolia Dr",2,2,N/A
2295913,"May 6, 2022",Tennessee,Nashville,"Elizabeth Jordan St and Indiana Ave",1,0,N/A
2295982,"May 6, 2022",Texas,Houston,"9545 Ella Lee Ln",1,0,N/A
2296458,"May 6, 2022",Ohio,Toledo,"N Erie St and Cleveland St",1,0,N/A
2295460,"May 6, 2022",Florida,Tampa,"100 block of Floribraska Ave N",1,0,N/A
2296348,"May 6, 2022",Georgia,Savannah,N/A,1,0,N/A
2298038,"May 6, 2022",Mississippi,Jackson,"West Highland Dr",1,0,N/A
2295151,"May 5, 2022",California,"Santa Rosa","1000 block of Aston Ave",2,0,N/A
2295723,"May 5, 2022",Texas,Dallas,"10200 block of N Walton Walker Blvd",1,0,N/A
2295031,"May 5, 2022",Ohio,Lowellville,"52 Rocket Pl",1,0,N/A
2294566,"May 4, 2022",Illinois,"Des Plaines","402 W Touhy Ave",1,0,N/A
2293953,"May 4, 2022",Florida,Miami,"7126 NW 14th Pl",1,0,N/A
2294633,"May 4, 2022",Arizona,Yuma,"1300 block of E 26th Pl",1,1,N/A
2294430,"May 4, 2022",Alabama,"Birmingham (Vestavia Hills)","Liberty Pkwy and Overton Rd",1,0,N/A
2293814,"May 3, 2022",Louisiana,"Baton Rouge","1190 block of Bob Pettit Blvd",1,1,N/A
2294003,"May 3, 2022",Georgia,Valdosta,"1000 block of N Lee St",1,0,N/A
2293913,"May 3, 2022",Florida,Bunnell,"S Pine St and E Booe St",1,1,N/A
2294692,"May 3, 2022",Indiana,Indianapolis,"3400 block of Caroline St",3,0,N/A
2295343,"May 3, 2022",Arkansas,Hope,"600 block of S Walnut St",1,0,N/A
2292473,"May 2, 2022",Colorado,Pueblo,"Lincoln St and W Orman Ave",2,0,N/A
2292743,"May 2, 2022",Pennsylvania,"Newtown (Upper Makefield)","100 block of Timber Ridge Rd",2,0,N/A
2294231,"May 1, 2022",Missouri,Hermann,N/A,1,0,N/A
2291903,"May 1, 2022",Louisiana,Shreveport,"Mitchell Ln and Fairfield Ave",1,0,N/A
2293282,"May 1, 2022",Nebraska,"Hamilton (county)",N/A,1,0,N/A
2291130,"April 30, 2022",Ohio,Toledo,"234 Orville St",1,0,N/A
2292171,"April 30, 2022",Mississippi,Jackson,"Sedgwick Court",1,2,N/A
2291107,"April 30, 2022",Indiana,Kokomo,"200 block of Rainbow Cir",1,0,N/A
2295640,"April 30, 2022",Texas,Austin,"7610 Cameron Rd",1,0,N/A
2291185,"April 29, 2022",Tennessee,Jackson,"310 North Pkwy",2,2,N/A
2290357,"April 29, 2022",Texas,Humble,"2400 block of Canton Trace",1,0,N/A
2290882,"April 29, 2022",Pennsylvania,Norristown,"W Warren St and Markley St",2,0,N/A
2293309,"April 28, 2022",Washington,Kennewick,"2100 block of N Rhode Island Ct",1,0,N/A
2289617,"April 28, 2022",Indiana,Elkhart,"1600 block of Stevens Ave",1,1,N/A
2289999,"April 28, 2022",Illinois,Chicago,"2800 block of W 66th St",1,0,N/A
2293838,"April 28, 2022",Mississippi,Meridian,"2216 MS-19",2,0,N/A
2289493,"April 27, 2022",Illinois,Chicago,"3900 block of W Jackson Blvd",1,0,N/A
2289128,"April 27, 2022",Alabama,"Birmingham (Midfield)","600 block of 11th Ave",1,0,N/A
2288940,"April 27, 2022",Ohio,Mansfield,"109 Stewart Ave",1,0,N/A
2288980,"April 27, 2022",Alabama,"Birmingham (Midfield)","11th Ave",1,0,N/A
2289084,"April 26, 2022","South Carolina","Rock Hill","800 Gist Rd",3,1,N/A
2288193,"April 26, 2022",Michigan,Ishpeming,"350 Aspen Ridge School Rd",1,0,N/A
2288918,"April 26, 2022",Georgia,Macon,"1689 Eisenhower Pkwy",1,0,N/A
2288411,"April 25, 2022","North Carolina",Yanceyville,"Main St and Wall St",1,0,N/A
2287504,"April 24, 2022",Mississippi,Columbus,"Poplar St and Alabama St",1,0,N/A
2286363,"April 24, 2022","South Carolina","Myrtle Beach","12th Ave N and Withers Alley",1,3,N/A
2286217,"April 24, 2022",Texas,"Fort Worth","3800 block of Altamesa Blvd",1,0,N/A
2286975,"April 24, 2022",Arizona,"Casa Grande","344 N Pottebaum Rd",2,0,N/A
2286861,"April 24, 2022",Florida,"Fort Myers","3023 Franklin St",1,0,N/A
2286552,"April 24, 2022","South Carolina","North Charleston","Bailey Dr",2,0,N/A
2286788,"April 24, 2022",Wisconsin,Milwaukee,"1958 S 5th Pl",1,2,N/A
2287492,"April 23, 2022",Virginia,Hampton,"2100 block of N Roger Peed Dr",1,0,N/A
2286326,"April 23, 2022",Colorado,Denver,"2205 19th St",1,0,N/A
2285638,"April 23, 2022","South Carolina",Florence,"700 Philadelphia Pl",1,0,N/A
2285949,"April 23, 2022",Alabama,Mobile,"651 Azalea Rd",2,0,N/A
2287923,"April 22, 2022",Pennsylvania,"Kennett Square","119 Federal Walk",3,0,N/A
2285363,"April 22, 2022",Louisiana,"Baton Rouge","10530 Florida Blvd",1,0,N/A
2287167,"April 22, 2022",Texas,Austin,"6400 block of Garden View Dr",2,0,N/A
2285386,"April 22, 2022",Mississippi,Jackson,"Woody Dr",1,0,N/A
2285263,"April 22, 2022",Texas,Humble,"3500 block of Atascocita Plum Ct",1,0,N/A
2285151,"April 21, 2022","New York",Binghamton,"84 Bigelow St",1,0,N/A
2430845,"April 20, 2022",Georgia,Lithonia,"S Deshon Rd",1,0,N/A
2283382,"April 20, 2022","South Carolina",Columbia,"3245 Lucius Rd",1,2,N/A
2283894,"April 20, 2022",Oregon,Bandon,"1412 Harvard St",1,0,N/A
2283535,"April 20, 2022",Minnesota,Duluth,"715 E 12th St",5,0,N/A
2283095,"April 19, 2022",Pennsylvania,"Pittsburgh (Wilkinsburg)","737 Midland St",2,1,N/A
2283611,"April 19, 2022",Indiana,Evansville,"2500 block of W Virginia St",1,0,N/A
2281444,"April 17, 2022",Louisiana,Shreveport,"Alexander Ave and E Gregg St",1,0,N/A
2282111,"April 17, 2022","South Carolina",Columbia,"8100 Garners Ferry Rd",1,0,N/A
2281541,"April 17, 2022",Oregon,Portland,"16150 SE Stark St",1,3,N/A
2281637,"April 17, 2022",Florida,Jacksonville,"8435 118th St",1,0,N/A
2280711,"April 17, 2022",Pennsylvania,Pittsburgh,"900B Madison Ave",2,9,N/A
2281254,"April 17, 2022",Wisconsin,Milwaukee,"N 29th St and W Courtland Ave",1,0,N/A
2281206,"April 16, 2022",California,Exeter,"Morgans Ave",1,1,N/A
2280375,"April 16, 2022",Pennsylvania,Philadelphia,"3100 block of Berkeley Dr",1,1,N/A
2282557,"April 16, 2022",Louisiana,Marksville,"Ferdinand St",1,0,N/A
2280613,"April 16, 2022","New Mexico",Roswell,"1101 W 4th St",2,0,N/A
2280488,"April 15, 2022",California,Livermore,"Collier Canyon Rd and Meritage Common",1,0,N/A
2280458,"April 15, 2022",California,"Long Beach","1000 block of Via Wanda",1,0,N/A
2279756,"April 15, 2022",Ohio,Mansfield,"720 King St",1,0,N/A
2283906,"April 15, 2022",Alaska,Anchorage,"3800 block of Resurrection Dr",2,0,N/A
2278690,"April 14, 2022",Illinois,Chicago,"600 block of S Lawndale Ave",1,0,N/A
2279266,"April 14, 2022",Texas,"San Antonio","5600 block of Stonybrook Dr",1,0,N/A
2279115,"April 14, 2022",Louisiana,Monroe,"200 block of Blackwood Dr",1,0,N/A
2278166,"April 13, 2022",Florida,Sanford,"100 Willner Circle",2,0,N/A
2278516,"April 13, 2022",Arkansas,Rogers,"400 block of E Asher Ct",1,0,N/A
2277338,"April 13, 2022",Florida,"Pompano Beach (North Lauderdale)","7947 Tam Oshanter Blvd",3,0,N/A
2277680,"April 13, 2022",Kentucky,Louisville,"4300 block of Norbrook Dr",1,0,N/A
2277121,"April 12, 2022","North Carolina",Raleigh,"1830 New Bern Ave",1,0,N/A
2277055,"April 12, 2022",Missouri,"Saint Louis","Keokuk St and Missouri Ave",1,1,N/A
